,Year,Std_sealevel,Std_avgT,Std_slp,Std_avgRH,Std_PP,Std_avgW,Std_CO2pc
223,1979,-0.9625038623467389,0.12258127298328622,-1.0458078298866813,0.6789320278880114,0.024820094612329237,0.900014523998662,-0.8147069752868217
224,1979,-0.6699683230377556,0.054375795451560086,-0.20554754323891675,1.284818155712474,1.1614117899083067,-0.1532937063784953,-0.8131365215784646
225,1979,-0.2145779474124309,-0.2866515922070657,1.05484288673273,-0.27579762807780966,-0.622547948053748,-0.3153411264365194,-0.8115660678701075
226,1979,-0.22664126862104877,-1.1051173225877673,1.0968559010651278,-1.24888746973528,-0.8403093599452897,0.3058406504525733,-0.8099956141617504
227,1979,-0.3382269898007641,-1.5143501877781191,1.9371161877128924,-1.24888746973528,-0.9385333336128432,-0.0992778996924872,-0.8084251604533933
228,1980,-0.395527765541699,-1.0369118450560435,0.8447778150707889,-1.1938069126603295,-0.9385333336128432,-0.0992778996924872,-0.8069229873410517
229,1980,-0.2236254383188943,-0.08203515961188976,0.8867908294031867,-1.0652856128187762,-0.9366371179049754,1.5752121075737628,-0.8053525336326947
230,1980,-0.5583826018580402,0.9410470033639877,0.1725695857526155,-0.22071707100285898,-0.8922656703408682,1.3861567841727347,-0.803850360520353
231,1980,-0.5945725654838938,1.6231017786812394,-0.4576256292332079,-0.27579762807780966,-0.547457806022182,1.6292279142597708,-0.8023481874080116
232,1980,-0.8629814623756414,1.7595127337446892,-1.2138598872162245,-0.5144800420692642,-0.716979490305566,1.7642674309747908,-0.8008460142956699
233,1980,-1.4480525409936083,0.12258127298328622,-0.9197687868894879,0.8441736991128661,1.427109534894747,-0.07226999634948301,-0.7993438411833285
234,1980,-1.4932899955259253,0.3271977055784598,-1.0458078298866813,0.3851690568216062,0.5969462979902109,0.710959200597634,-0.7979099486670025
235,1980,-1.1525011713824704,0.054375795451560086,-0.9617818012218857,0.3484486854383049,0.7529669264335759,0.900014523998662,-0.7964760561506764
236,1980,-0.7272690987786904,-0.2184461146753396,-0.49963864356560567,0.9726949989544168,1.4833892171042642,0.11678532705154501,-0.7950421636343504
237,1980,-0.4618760321890973,-0.2866515922070657,0.13055657142021773,1.2480977843291727,1.5121358472355406,-0.4233727398085356,-0.7936082711180242
238,1980,-0.0848972444197888,-0.6276789798656915,0.7607517864060411,0.054685714371896954,-0.7401133219415535,-0.3153411264365194,-0.7921743786016981
239,1980,0.02970430706208098,-1.1733228001194933,1.01282987240038,-1.2121670983519788,-0.9385333336128432,-0.1532937063784953,-0.7907404860853722
240,1981,-0.27791038375767474,-1.9235830529684685,1.6850381017185534,-1.5426504408016855,-0.9385333336128432,-0.07226999634948301,-0.7893748741650616
241,1981,-0.4136227473546258,-0.42306254727051557,0.7607517864060411,-0.312517999461111,-0.8576028472010443,0.7649750072836419,-0.7880092622447511
242,1981,-0.38949610493739006,0.6000196157053619,0.7187387720736433,-0.05547539977800438,-0.9385333336128432,1.4941883975447505,-0.7866436503244406
243,1981,-0.4498127109804794,0.8728415258322616,-0.037495485909325624,0.017965342988598247,0.23279703345127287,0.8459987173126542,-0.78527803840413
244,1981,-0.5583826018580402,0.3271977055784598,-0.7937297438923423,1.0828561131043206,2.1497952654773345,0.1437932303945492,-0.7839124264838195
245,1981,-0.9052030866058041,0.19078675051500993,-1.1718468728838267,0.6422116565047101,-0.16222262281175362,0.7379671039406379,-0.7826150951595245
246,1981,-0.7423482502894627,0.12258127298328622,-1.2138598872162245,0.4586097995882062,0.3349651357911915,0.6299354905686217,-0.7813177638352296
247,1981,-0.9323455593251943,-0.08203515961188976,-1.1718468728838267,0.6422116565047101,0.06888814766317752,0.8189908139696497,-0.7800204325109346
248,1981,-0.81472817754117,-0.15024063714361588,-0.4576256292332079,0.9910551846460687,0.4022428691063422,-0.23431741640750736,-0.7787231011866396
249,1981,-0.8448864805627146,-0.2866515922070657,-0.037495485909325624,0.8992542561878167,0.26177120946749327,-0.1532937063784953,-0.7774940504583603
250,1981,0.4157305857378529,-1.1051173225877673,0.5086737004117022,1.02777555602937,0.2674598565910967,-0.39636483646553144,-0.7761967191340653
251,1981,0.44287305845724306,-2.6738433058174462,2.399259345369172,-1.3590485838851816,-0.9385333336128432,0.08977742370854107,-0.7749676684057856
252,1982,0.20160663428488565,-2.059994008031921,1.6010120730538056,-1.3774087695768333,-0.9385333336128432,-0.28833322309351544,-0.7737386176775063
253,1982,0.25589157972366605,-0.2866515922070657,0.5926997290764977,0.3851690568216062,-0.1101146151595456,1.1700935574287024,-0.7725095669492267
254,1982,-0.05172311109608965,0.25899222804673605,0.08854355708781994,0.4218894282049049,0.3907138776025057,1.6562358176027752,-0.7713487968169629
255,1982,0.09605257370947927,0.46360866064191203,-0.037495485909325624,0.036325528680247604,0.9841535455368219,0.17080113373755312,-0.7701880266846989
256,1982,-0.2236254383188943,0.8728415258322616,-0.667690700895149,0.31172831405500356,0.8416339729334756,0.44088016716759343,-0.7689589759564194
257,1982,-0.4769551836998696,0.19078675051500993,-0.7937297438923423,0.8074533277295648,0.5315647803829281,0.7379671039406379,-0.7678664864201712
258,1982,-0.4106069170524713,-0.15024063714361588,-1.2138598872162245,0.6789320278880114,0.5506786347182359,0.8189908139696497,-0.7667057162879072
259,1982,-0.5131451473257232,-0.42306254727051557,-0.7937297438923423,0.9726949989544168,0.8050749340857839,0.5759196838826136,-0.7656132267516588
260,1982,-0.38949610493739006,-0.5594735023339654,-0.2895735719036645,1.3398987127874247,0.6084752894940474,0.11678532705154501,-0.7644524566193948
261,1982,0.03875179796854438,-0.3548570697387919,0.5086737004117022,1.4133394555540273,1.2191325960558035,-0.6664438698955718,-0.7633599670831464
262,1982,0.2589074100258205,-0.013829682080166047,0.6767257577412455,0.2933681283633542,-0.6804204514578742,-0.4773885464945436,-0.7623357581429134
263,1982,0.33128733727752774,-3.0148706934760723,1.8530901590481446,-0.9551244986688748,-0.711139145925333,-0.5314043531805516,-0.7612432686066651
264,1983,0.21668578579565798,-1.9235830529684685,2.1051682450424356,-0.9918448700521736,-0.9366371179049754,0.035761617022532964,-0.7602190596664322
265,1983,0.03875179796854438,-0.3548570697387919,1.1388689153975255,0.1648468285218009,-0.9385333336128432,1.6562358176027752,-0.7591948507261993
266,1983,0.06589427068793459,0.3954031831101859,0.5926997290764977,-0.03711521408635503,-0.7189515546417485,1.872299044346807,-0.7581706417859664
267,1983,-0.06981809290901646,1.5548963011495132,-0.4156126149008579,-0.14727632823625636,-0.9385333336128432,2.4664729178928964,-0.7571464328457335
268,1983,-0.28695787466413814,1.6231017786812394,-0.7937297438923423,-0.4226791136110123,-0.5975937493382073,1.3861567841727347,-0.7561905045015161
269,1983,-0.6488575109226743,0.7364305707688117,-0.9617818012218857,0.2566477569800529,0.3156237355709396,1.08906984739969,-0.7552345761572989
270,1983,-0.7574274018002352,0.46360866064191203,-1.0458078298866813,0.4035292425132555,0.8109911270943315,0.6029275872256178,-0.7542786478130814
271,1983,-0.2236254383188943,-0.2184461146753396,-0.9197687868894879,1.4133394555540273,3.0109047427342737,0.33284855379557743,-0.7533910000648796
272,1983,-0.1512455110671871,-0.42306254727051557,-0.4576256292332079,1.670382055237134,2.8183250754432168,-0.45038064315153953,-0.7524350717206623
273,1983,0.1292267070331784,-0.8322954124608675,-0.3735996005684601,1.9090644692285885,2.752943557835934,-0.3693569331225275,-0.7515474239724603
274,1983,0.6147753856800477,-1.855377575436745,1.6850381017185534,0.3851690568216062,0.07662470775127835,-0.28833322309351544,-0.7506597762242587
275,1983,0.6449336887015924,-1.855377575436745,1.6850381017185534,-0.9000439415939215,-0.900002230428969,0.17080113373755312,-0.7498404090720723
276,1984,0.500173834198178,-1.9235830529684685,1.01282987240038,-0.6797217132941189,-0.8672356229970127,-0.20730951306450318,-0.7489527613238705
277,1984,0.5574746099391128,-0.2184461146753396,0.21458260008496552,-0.294157813769459,-0.8403093599452897,0.6029275872256178,-0.7481333941716841
278,1984,0.3493823190904546,0.25899222804673605,0.08854355708781994,-0.385958742227711,-0.703478434465547,1.2241093641147103,-0.7473140270194979
279,1984,-0.039659789887471784,1.2138689134908873,-0.8357427582247401,-0.0921957711613057,-0.5339567501821629,1.0350540407136821,-0.746562940463327
280,1984,-0.16330883227580495,0.8728415258322616,-1.1718468728838267,-0.05547539977800438,0.4620874368466508,0.38686436048158535,-0.7457435733111408
281,1984,-0.5342559594408045,0.054375795451560086,-1.633990030540107,0.3851690568216062,0.06524741350407136,1.1160777507426944,-0.74499248675497
282,1984,-0.4106069170524713,-0.013829682080166047,-1.0458078298866813,0.3851690568216062,0.8725802132858788,0.7919829106266458,-0.7442414001987991
283,1984,-0.4618760321890973,0.12258127298328622,-1.5919770162077092,-0.018755028394703065,-0.2354165491354518,1.3591488808297303,-0.743558594238644
284,1984,-0.25076791103828455,-0.4912680248022417,-0.4156126149008579,1.193017227254222,1.3714366417117476,-0.07226999634948301,-0.7428075076824731
285,1984,-0.16330883227580495,-0.7640899349291413,0.2986086287497611,0.6605718421963621,1.5005310071033893,-0.45038064315153953,-0.7421247017223179
286,1984,0.32223984637106434,-0.6958844573974177,0.9708168580679822,-0.4961198563776149,-0.745801969065157,0.06276952036553714,-0.7415101763581781
287,1984,0.31319235546460095,-1.3779392327146693,0.7607517864060411,-1.2856078411185814,-0.9385333336128432,0.035761617022532964,-0.7408273703980229
288,1985,0.3252556766732188,-0.9687063675243174,1.2649079583946712,-0.6246411562191656,-0.7940416966733146,-0.12628580303549114,-0.7402128450338831
289,1985,0.20763829488919458,0.12258127298328622,-0.8777557725570901,-0.3492383708444097,-0.9385333336128432,1.1971014607717063,-0.7395983196697434
290,1985,0.47001553117663325,0.7364305707688117,0.21458260008496552,-0.9367643129772228,-0.900002230428969,1.3051330741437226,-0.7389837943056038
291,1985,-0.08791307472194326,1.0774579584274375,-1.0878208442190314,-0.569560599144215,-0.4203355049667227,1.0350540407136821,-0.7384375495374795
292,1985,-0.18140381408873177,0.3954031831101859,-1.1718468728838267,0.5871310994297595,0.3368613514990594,0.5219038771966055,-0.7378913047693552
293,1985,-0.582509244275276,0.19078675051500993,-1.381911944545768,0.12812645713849957,0.0998343880155806,1.4941883975447505,-0.737345060001231
294,1985,-0.5704459230666581,-0.42306254727051557,-0.667690700895149,0.3300884997466529,0.11333544385559956,0.6299354905686217,-0.7367988152331069
295,1985,-0.582509244275276,-0.08203515961188976,-1.2978859158809724,0.10976627144685022,0.1093913151832344,0.927022427341666,-0.7363208510609981
296,1985,-0.20251462620381305,-0.4912680248022417,-0.667690700895149,0.9176144418794661,0.7993862869621804,-0.045262093006479084,-0.7358428868888897
297,1985,0.12319504642886948,-0.8322954124608675,0.13055657142021773,1.303178341404126,1.9936987884056545,-0.6394359665525678,-0.7353649227167809
298,1985,0.3735089615076903,-0.5594735023339654,0.6347127434088478,0.2566477569800529,-0.8017782567614153,-0.4773885464945436,-0.7349552391406877
299,1985,0.34033482818399113,-1.9235830529684685,1.3909470013918646,-1.8364134118680933,-0.8325727998571889,-0.12628580303549114,-0.7345455555645947
300,1986,0.1955749736805767,-2.4010213956905466,1.51698604438901,-1.9649347117096454,-0.9385333336128432,0.035761617022532964,-0.7178168095407907
301,1986,0.08097342219870693,-0.6958844573974177,0.8027648007384389,-0.40431892791936297,-0.8922656703408682,1.1700935574287024,-0.7113301529193158
302,1986,0.02367264645777204,-0.2184461146753396,0.08854355708781994,-1.4508495123434335,-0.9385333336128432,1.7372595276317868,-0.7047752157018254
303,1986,-0.19045130499519516,0.9410470033639877,-0.24756055757126674,-0.36759855653606166,-0.6669193956178552,1.1430856540856984,-0.6982202784843349
304,1986,-0.09092890502409773,0.46360866064191203,-1.2978859158809724,-0.11055595685295505,2.899103864598386,1.1971014607717063,-0.6917336218628599
305,1986,-0.253783741340439,0.6000196157053619,-1.5499640018753114,-0.312517999461111,-0.39333339328668476,1.4401725908587426,-0.6851786846453695
306,1986,-0.4709235230955607,-0.2184461146753396,-0.7937297438923423,0.4586097995882062,0.24060944216768834,0.6299354905686217,-0.6786920280238945
307,1986,-0.582509244275276,0.12258127298328622,-1.4659379732105635,-0.128916142544607,0.5293651701618015,0.7919829106266458,-0.6721370908064042
308,1986,-0.23870458982966666,-0.2866515922070657,-0.3315865862360623,0.8258135134212141,1.0169960015970927,-0.12628580303549114,-0.6656504341849292
309,1986,0.011609325249154171,-0.4912680248022417,0.5506867147441,1.3215385270957754,2.2901910764878686,-0.5043964498375476,-0.6590954969674387
310,1986,0.28604988274521076,-0.9687063675243174,1.05484288673273,-0.569560599144215,0.07867262071577567,-0.45038064315153953,-0.6526088403459638
311,1986,0.2770023918387473,-1.7189666203732952,2.021142216377688,-0.7348022703690695,-0.8594990629089121,-0.28833322309351544,-0.6460539031284733
312,1987,0.47604719178094224,-1.3779392327146693,1.9791292020452902,-1.9465745260179947,-0.9307967735247425,0.06276952036553714,-0.6450296941882404
313,1987,0.46096804027016985,-0.5594735023339654,1.7270511160509512,-0.8266031988273216,-0.9385333336128432,1.4671804942017466,-0.633148870481539
314,1987,0.047799288875007784,0.25899222804673605,0.5086737004117022,-0.9734846843605242,-0.628388292433981,1.3861567841727347,-0.621336327370853
315,1987,-0.03664395958531731,1.2138689134908873,0.08854355708781994,-0.8266031988273216,-0.5185594786342762,0.900014523998662,-0.6095237842601672
316,1987,-0.18441964439088623,1.0774579584274375,-0.2895735719036645,-0.11055595685295505,0.1712079472597257,0.3058406504525733,-0.5978478023415122
317,1987,-0.2356887595275122,0.7364305707688117,-1.1298338585514291,0.31172831405500356,0.816679774217935,0.7919829106266458,-0.5861718204228574
318,1987,-0.6458416806205198,0.8046360483005378,-0.7097037152275468,-0.9184041272855735,-0.28145666652248275,0.9540303306846699,-0.574564119100218
319,1987,-0.4799710140020241,0.7364305707688117,-0.8357427582247401,-0.44103929930266167,-0.5589109488977037,0.927022427341666,-0.5630246983735941
320,1987,-0.5252084685343411,-0.2184461146753396,-0.16353452890651896,0.9176144418794661,2.3192411011324037,-0.3693569331225275,-0.5515535582429858
321,1987,0.11716338582456054,-0.2184461146753396,0.46666068607930444,1.02777555602937,0.2290046020355372,-0.5043964498375476,-0.5400824181123776
322,1987,0.2890657130473652,-0.42306254727051557,0.42464767174690665,0.8625338848045154,0.3002264640230528,-0.4233727398085356,-0.5287478391738003
323,1987,0.6087437250757388,-2.7420487833491727,2.44127235970157,-2.350498611234304,-0.9385333336128432,-0.018254189663475147,-0.517413260235223
324,1988,0.635886197795129,-0.8322954124608675,1.0968559010651278,-1.7262522977181907,-0.9385333336128432,0.008753713679529028,-0.5060786812966457
325,1988,0.5273163069175681,-0.08203515961188976,0.7607517864060411,-0.14727632823625636,-0.19491338161539493,0.49489597385360157,-0.4948806635500995
326,1988,0.2528757494215116,1.0092524808957113,-0.3735996005684601,-0.6613615276024669,-0.9135032862689879,1.7102516242887829,-0.48368264580355336
327,1988,0.33731899788183667,0.9410470033639877,-0.0795085002417234,0.054685714371896954,0.1326768440758513,0.5489117805396097,-0.4725529086530227
328,1988,0.011609325249154171,0.3271977055784598,-0.8357427582247401,0.935974627571118,1.5602238775870687,0.3058406504525733,-0.46149145209850756
329,1988,-0.28695787466413814,0.5318141381736358,-1.0458078298866813,-0.294157813769459,-0.12945601537979745,0.873006620655658,-0.4504982761400079
330,1988,-0.2628312322469024,0.19078675051500993,-1.0037948155542835,0.18320701421345026,0.39291348782363233,0.41387226382458947,-0.4395051001815083
331,1988,-0.0064856565637726364,-0.2184461146753396,-0.7517167295599446,1.02777555602937,1.4908982313074208,-0.20730951306450318,-0.42858020481902415
332,1988,-0.1783879837865773,-0.15024063714361588,-0.8357427582247401,1.1562968558709208,2.6083760722680904,-0.3423490297795233,-0.41772359005255555
333,1988,0.011609325249154171,-0.7640899349291413,-0.625677686562799,0.9543348132627674,2.122717305168982,-0.3423490297795233,-0.4069352558821025
334,1988,0.4971580038960235,-1.7189666203732952,1.3489339870594668,-1.5977309978766387,-0.9019742947651516,0.7649750072836419,-0.39614692171164956
335,1988,0.596680403867121,-2.059994008031921,1.9371161877128924,-1.9098541546346945,-0.9385333336128432,0.5219038771966055,-0.385426868137212
336,1989,0.6117595553778933,-0.5594735023339654,0.5086737004117022,0.054685714371896954,-0.7189515546417485,0.3058406504525733,-0.37477509515879
337,1989,0.42779390694647074,-0.6276789798656915,0.8447778150707889,0.18320701421345026,-0.9307967735247425,0.9810382340276743,-0.3641916027763836
338,1989,0.37049313120553584,-0.013829682080166047,0.04653054275542216,-0.1656365139279057,-0.31824325125511865,1.4941883975447505,-0.3536081103939771
339,1989,-0.26886289285121134,1.6231017786812394,-0.7937297438923423,-1.2856078411185814,-0.9231360620649565,1.7642674309747908,-0.34309289860758607
340,1989,-0.3623536322179998,0.8728415258322616,-1.2138598872162245,-0.5328402277609137,0.31372751986307174,1.3591488808297303,-0.3326459674172106
341,1989,-0.4196544079589347,0.25899222804673605,-0.667690700895149,-0.6062809705275163,-0.29131698820339547,1.4671804942017466,-0.32219903622683527
342,1989,-0.23870458982966666,0.3271977055784598,-1.0458078298866813,-0.2574374423861577,0.1866052188076125,0.6839512972546296,-0.3118886662284908
343,1989,-0.3714011231244632,-0.013829682080166047,-1.1718468728838267,-0.2574374423861577,0.4504825967144997,0.9540303306846699,-0.30157829623014654
344,1989,-0.06378643230470753,-0.2184461146753396,-0.5416516578980034,0.5871310994297595,2.1381904253451833,-0.1532937063784953,-0.2912679262318021
345,1989,0.3493823190904546,-0.5594735023339654,0.08854355708781994,0.9543348132627674,1.4657923353352509,-0.3423490297795233,-0.2810941174254888
346,1989,0.6057278947735844,-0.8322954124608675,1.4749730300566122,-0.9918448700521736,-0.6804204514578742,0.008753713679529028,-0.27092030861917554
347,1989,0.3644614706012269,-2.128199485563645,1.8951031733804946,-1.891493968943044,-0.9385333336128432,-0.6394359665525678,-0.2608147804088777
348,1990,0.6962028038382183,-0.4912680248022417,0.9708168580679822,-0.8816837559022722,-0.9307967735247425,-0.23431741640750736,-0.2507092521985799
349,1990,0.6962028038382183,-0.013829682080166047,1.0968559010651278,-0.5144800420692642,-0.9269284934806921,0.873006620655658,-0.2406720045842977
350,1990,0.2136699554935035,0.46360866064191203,0.9288038437355844,-0.6430013419108176,-0.6205758837175654,0.873006620655658,-0.23070303756603083
351,1990,0.032720137364235444,1.5548963011495132,-0.625677686562799,-1.616091183568288,-0.9269284934806921,0.1978090370805573,-0.2208023511437798
352,1990,0.06287844038578012,0.8046360483005378,-1.0878208442190314,-0.128916142544607,0.6104473538302299,-0.12628580303549114,-0.21090166472152846
353,1990,-0.35933780191584536,0.7364305707688117,-1.2138598872162245,-0.6797217132941189,-0.5570147331898359,-0.045262093006479084,-0.20106925889529279
354,1990,-0.5402876200451134,0.054375795451560086,-0.9197687868894879,-0.312517999461111,0.3581748160554938,-0.26132531975051126,-0.19130513366507262
355,1990,-0.5101293170235688,0.25899222804673605,-0.9617818012218857,-0.477759670685963,0.19623799460358116,0.1437932303945492,-0.18154100843485246
356,1990,0.002561834342690767,-0.2184461146753396,-0.4576256292332079,0.5320505423548089,0.9763411368204065,-0.45038064315153953,-0.17191344439666337
357,1990,0.15335334945041415,-0.4912680248022417,0.2986086287497611,0.6789320278880114,2.0552878745972016,-0.39636483646553144,-0.16221759976245873
358,1990,0.18351165247195883,-0.8322954124608675,0.8867908294031867,-0.477759670685963,-0.7611992406130438,-0.4233727398085356,-0.15265831632028512
359,1990,0.6057278947735844,-1.309733755182943,1.8110771447157468,-1.7813328547931413,-0.9385333336128432,-0.3153411264365194,-0.14309903287811154
360,1991,0.4217622463421618,-0.3548570697387919,1.0968559010651278,-0.7898828274440203,-0.9153995019768557,-0.4233727398085356,-0.13360803003195346
361,1991,0.3011290342559831,-0.2866515922070657,1.05484288673273,-1.4692096980350855,-0.48966115124637044,0.4678880705105976,-0.12411702718579537
362,1991,0.6027120644714299,0.9410470033639877,0.21458260008496552,-0.312517999461111,-0.8846049588810821,1.6022200109167668,-0.11469430493565282
363,1991,0.25589157972366605,1.2138689134908873,-0.2895735719036645,-0.587920784835867,-0.5281922544302449,0.9810382340276743,-0.10533986328152577
364,1991,0.21668578579565798,1.1456634359591638,-0.4156126149008579,-0.3308781851527603,0.3753924546829336,0.41387226382458947,-0.09605370222341439
365,1991,-0.3080686867792194,0.6000196157053619,-0.7517167295599446,-0.3492383708444097,-0.11580326228314909,0.33284855379557743,-0.08676754116530287
366,1991,-0.3291794988943007,0.25899222804673605,-1.1298338585514291,-0.27579762807780966,0.24455357084005327,0.1978090370805573,-0.07754966070320686
367,1991,0.005577664644845235,-0.15024063714361588,-1.0458078298866813,0.3484486854383049,0.03809360456740394,0.27883274710956935,-0.06833178024111086
368,1991,0.02668847675992651,-0.15024063714361588,-0.4156126149008579,0.6605718421963621,1.2095756688881494,-0.5314043531805516,-0.059182180375030514
369,1991,0.5182688160111047,-0.6958844573974177,0.1725695857526155,0.752372770654614,1.652683355502704,-0.5314043531805516,-0.05010086110496555
370,1991,0.7535035795791533,-0.7640899349291413,1.6010120730538056,-0.8633235702106229,-0.9307967735247425,-0.5854201598665597,-0.04108782243091624
371,1991,0.6147753856800477,-0.2184461146753396,1.1388689153975255,-0.4226791136110123,-0.9385333336128432,-0.7204596765815798,-0.032074783756866794
372,1992,0.5514429493348039,-2.128199485563645,2.3572463310367744,-0.9000439415939215,-0.8749721830851136,-0.45038064315153953,-0.02306174508281734
373,1992,0.43684139785293413,-0.5594735023339654,1.01282987240038,-0.4961198563776149,-0.8402335113169749,-0.20730951306450318,-0.014185267600799075
374,1992,0.4066830948313894,0.6000196157053619,0.46666068607930444,-0.587920784835867,-0.9385333336128432,0.38686436048158535,-0.005308790118780811
375,1992,0.2589074100258205,1.964129166339865,-0.5416516578980034,-1.2305272840436308,-0.9385333336128432,0.08977742370854107,0.0035676873632376057
376,1992,0.011609325249154171,1.8277182112764152,-1.0037948155542835,-0.9367643129772228,-0.33553673851087323,-0.39636483646553144,0.012307603653224834
377,1992,-0.31108451708137386,0.8046360483005378,-1.381911944545768,-0.018755028394703065,0.14617789991587027,-0.3693569331225275,0.021047519943212214
378,1992,-0.27791038375767474,0.3271977055784598,-0.7097037152275468,0.1648468285218009,0.6604315998896259,-0.3423490297795233,0.029787436233199443
379,1992,-0.42568606856324365,-0.08203515961188976,-1.0037948155542835,0.4402496138965568,0.9224886107169601,-0.4773885464945436,0.0384590719271713
380,1992,-0.17537215348442284,-0.08203515961188976,-0.625677686562799,0.4218894282049049,1.9512235565494154,-0.5043964498375476,0.0470624270251275
381,1992,0.3162081857667554,-1.1733228001194933,0.42464767174690665,1.02777555602937,1.3426141629521564,-0.3153411264365194,0.05559750152706802
382,1992,0.6720761614209826,-1.5143501877781191,1.6430250873862033,-1.7813328547931413,-0.8441017913610253,0.25182484376656517,0.06413257602900885
383,1992,0.4790630220830967,-1.446144710246393,1.8951031733804946,-1.5610106264933374,-0.8480459200333903,-0.28833322309351544,0.07266765053094967
384,1993,0.7565194098813077,-1.582555665309843,1.4749730300566122,-0.8449633845189709,0.38692144618677005,-0.5584122565235556,0.08113444443687483
385,1993,0.39461977362277156,-0.9687063675243174,1.51698604438901,-1.0652856128187762,-0.9385333336128432,-0.3153411264365194,0.08953295774678431
386,1993,0.48509468268740563,0.19078675051500993,0.7187387720736433,0.07304590006354891,-0.34698988138639497,0.38686436048158535,0.09786319046067843
387,1993,0.2438282585150482,1.0092524808957113,0.13055657142021773,-0.22071707100285898,-0.6033582450901256,0.22481694042356123,0.10619342317457256
388,1993,0.0930367434073248,1.1456634359591638,-0.4156126149008579,0.036325528680247604,0.20200249035549928,-0.23431741640750736,0.11445537529245131
389,1993,-0.3291794988943007,0.8728415258322616,-0.7937297438923423,-0.22071707100285898,0.2058707703995496,-0.3693569331225275,0.12271732741032976
390,1993,-0.299021195872756,0.8046360483005378,-1.1718468728838267,-0.4961198563776149,-0.008022361447941568,-0.12628580303549114,0.13091099893219285
391,1993,0.0930367434073248,-0.3548570697387919,-0.3735996005684601,0.8441736991128661,1.6721006043512707,-0.39636483646553144,0.13910467045405592
392,1993,0.032720137364235444,-0.42306254727051557,-0.20554754323891675,1.119576484487622,2.074705123445768,-0.8554991932966001,0.14723006137990363
393,1993,0.48509468268740563,-0.6276789798656915,0.9708168580679822,0.8808940704961647,2.531086320015398,-0.5854201598665597,0.1552871717097357
394,1993,0.635886197795129,-0.6276789798656915,0.8027648007384389,-1.1203661698937268,-0.5089267028383077,-0.45038064315153953,0.16334428203956744
395,1993,0.635886197795129,-2.196404963095371,1.7270511160509512,-2.1301763829344984,-0.5570905818181506,-0.18030160972149925,0.17133311177338412
396,1994,0.6781078220252915,-1.0369118450560435,1.05484288673273,-0.9184041272855735,-0.5589867975260184,-0.7474675799245839,0.1793219415072008
397,1994,0.44588888875939753,0.3271977055784598,0.2565956144173633,-0.36759855653606166,-0.5513260860662323,0.11678532705154501,0.1872424906450015
398,1994,0.7746143916942345,0.19078675051500993,0.8447778150707889,-0.27579762807780966,-0.6707876756619057,0.3598564571385814,0.19509475918678684
399,1994,0.35239814939260905,1.4866908236177894,-0.3735996005684601,-0.6797217132941189,0.6258446253781167,-0.0992778996924872,0.20294702772857248
400,1994,-0.012517317168081571,0.6682250932370856,-0.9197687868894879,0.5136903566631569,2.9569763680025125,-0.5584122565235556,0.21073101567434246
401,1994,0.035735967666389916,0.19078675051500993,-1.381911944545768,0.7890931420379128,0.40057419928341853,-0.23431741640750736,0.21851500362011214
402,1994,0.1865274827741133,-0.013829682080166047,-1.2978859158809724,0.6422116565047101,0.8301808300579541,-0.3153411264365194,0.22623071096986674
403,1994,0.06287844038578012,-0.2866515922070657,-0.7517167295599446,0.8808940704961647,2.0725813618529565,-0.3693569331225275,0.23394641831962104
404,1994,0.14430585854395075,-0.2184461146753396,-0.3315865862360623,1.0461357417210193,1.8339615771748685,-0.6664438698955718,0.24159384507336
405,1994,0.6117595553778933,-0.9005008899925913,0.9708168580679822,-0.0003948427030537134,0.3350409844195062,-0.774475483267588,0.24917299123108325
406,1994,0.6268387068886656,-0.42306254727051557,1.51698604438901,-1.616091183568288,-0.9077387905170696,-0.4773885464945436,0.25675213738880653
407,1994,0.6449336887015924,-1.1051173225877673,1.5589990587214078,-1.5242902551100361,-0.8922656703408682,-0.774475483267588,0.2643312835465301
408,1996,0.9796908522407384,-0.6958844573974177,1.01282987240038,-1.8180532261764426,-0.9366371179049754,-0.23431741640750736,0.35896818962404853
409,1996,1.1154032158376894,-0.6958844573974177,1.1388689153975255,-2.295418054159353,-0.8287045198131385,0.17080113373755312,0.36600109101364764
410,1996,0.7354085977662265,0.8728415258322616,0.004517528423024388,-0.7715226417523708,-0.9192677820209061,0.3598564571385814,0.3729657118072314
411,1996,0.24985991911935712,1.4866908236177894,-0.4576256292332079,-0.8082430131356696,0.4293966780430094,0.17080113373755312,0.3799303326008149
412,1996,0.4127147554356984,0.8728415258322616,-0.5836646722304012,-0.0003948427030537134,1.5332976145353454,-0.18030160972149925,0.3868949533943986
413,1996,0.25589157972366605,0.8728415258322616,-0.625677686562799,-0.27579762807780966,0.18068902579906485,-0.28833322309351544,0.3937912935919667
414,1996,0.4127147554356984,0.19078675051500993,-1.0037948155542835,0.4035292425132555,1.1114275438489105,-0.18030160972149925,0.4006193531935191
415,1996,0.21065412519134905,0.5318141381736358,-0.7097037152275468,-0.07383558546965373,-0.23731276484331962,-0.23431741640750736,0.40744741279507185
416,1996,0.37954062211199924,-0.2866515922070657,-1.1718468728838267,1.211377412945874,1.7491628107190194,-0.5043964498375476,0.4142071918006089
417,1996,0.8439784886437873,0.19078675051500993,0.1725695857526155,-0.05547539977800438,0.5565948277267835,-0.5314043531805516,0.4209669708061459
